start_date,end_date,location,court_surface,prize_money,currency,year,player_id,player_name,opponent_id,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,serve_rating,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,round_num,nation,match_ID
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,norbert-gombos,N. Gombos,alexander-satschko,A. Satschko,kosice_challenger,1st Round Qualifying,2,2,12,8,0,0,285,5,4,27,54,23,27,0,Slovakia,122
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,norbert-gombos,N. Gombos,uladzimir-ignatik,U. Ignatik,kosice_challenger,2nd Round Qualifying,2,0,10,13,0,1,217,8,3,43,72,26,43,1,Slovakia,123
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,otakar-lucak,O. Lucak,stanislav-poplavskyy,S. Poplavskyy,kosice_challenger,1st Round Qualifying,3,2,15,17,1,1,268,1,5,74,102,53,74,0,Slovakia,124
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,otakar-lucak,O. Lucak,steven-diez,S. Diez,kosice_challenger,2nd Round Qualifying,2,0,4,12,0,0,190,3,3,34,59,20,34,1,Slovakia,125
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,patrik-fabian,P. Fabian,simon-greul,S. Greul,kosice_challenger,Round of 32,2,0,5,12,0,0,206,3,2,32,45,17,32,3,Slovakia,126
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,pavol-cervenak,P. Cervenak,aljaz-bedene,A. Bedene,kosice_challenger,Round of 32,2,0,8,13,0,1,231,0,5,50,73,34,50,3,Slovakia,127
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,pavol-cervenak_peter-polansky,,aljaz-bedene_andrej-martin,,kosice_challenger,Round of 16,3,1,18,22,1,1,,,,,,,,4,Slovakia,128
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,peter-gojowczyk,P. Gojowczyk,nils-langer,N. Langer,kosice_challenger,Round of 32,3,1,10,16,0,0,182,1,12,47,84,25,47,3,Slovakia,129
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,peter-mick,P. Mick,andrei-vasilevski,A. Vasilevski,kosice_challenger,1st Round Qualifying,2,0,6,12,0,0,223,1,6,28,54,19,28,0,Slovakia,130
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,peter-polansky,P. Polansky,arnau-brugues-davi,A. Brugues-Davi,kosice_challenger,Round of 32,2,0,6,12,0,0,218,0,3,35,54,15,35,3,Slovakia,131
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,robert-januch,R. Januch,juraj-simcak,J. Simcak,kosice_challenger,1st Round Qualifying,3,1,15,14,0,1,259,2,5,41,90,34,41,0,Slovakia,132
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,simon-greul,S. Greul,alessandro-giannessi,A. Giannessi,kosice_challenger,Quarter-Finals,2,2,12,3,0,0,315,8,0,21,41,18,21,5,Slovakia,133
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,simon-greul,S. Greul,aljaz-bedene,A. Bedene,kosice_challenger,Finals,2,0,8,13,0,1,213,1,4,32,61,19,32,7,Slovakia,134
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,simon-greul,S. Greul,damir-dzumhur,D. Dzumhur,kosice_challenger,Semi-Finals,2,2,12,6,0,0,295,1,0,30,47,23,30,6,Slovakia,135
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,simon-greul,S. Greul,patrik-fabian,P. Fabian,kosice_challenger,Round of 32,2,2,12,5,0,0,272,0,2,30,54,24,30,3,Slovakia,136
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,simon-greul,S. Greul,tsung-hua-yang,T. Yang,kosice_challenger,Round of 16,3,2,18,18,2,2,292,8,3,76,125,60,76,4,Slovakia,137
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte,,marcelo-plaza,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,3,2,14,10,0,0,,,,,,,,4,CHI,138
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,simon-stadler,S. Stadler,dominik-sproch,D. Sproch,kosice_challenger,1st Round Qualifying,2,2,12,2,0,0,232,0,4,28,45,22,28,0,Slovakia,139
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,simon-stadler,S. Stadler,marius-copil,M. Copil,kosice_challenger,2nd Round Qualifying,3,1,15,17,0,0,279,1,3,63,91,42,63,1,Slovakia,140
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,stanislav-poplavskyy,S. Poplavskyy,otakar-lucak,O. Lucak,kosice_challenger,1st Round Qualifying,3,1,17,15,0,1,324,10,3,73,91,48,73,0,Slovakia,141
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,steven-diez,S. Diez,marius-copil,M. Copil,kosice_challenger,3rd Round Qualifying,3,1,12,16,0,0,223,0,3,61,103,41,61,2,Slovakia,142
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,steven-diez,S. Diez,matej-klobusovsky,M. Klobusovsky,kosice_challenger,1st Round Qualifying,2,2,12,4,0,0,262,2,1,29,45,21,29,0,Slovakia,143
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,steven-diez,S. Diez,otakar-lucak,O. Lucak,kosice_challenger,2nd Round Qualifying,2,2,12,4,0,0,277,1,3,31,48,23,31,1,Slovakia,144
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,tsung-hua-yang,T. Yang,filip-krajinovic,F. Krajinovic,kosice_challenger,Round of 32,3,2,17,12,0,0,269,8,4,47,100,39,47,3,Slovakia,145
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,tsung-hua-yang,T. Yang,simon-greul,S. Greul,kosice_challenger,Round of 16,3,1,18,18,0,2,313,15,5,66,110,54,66,4,Slovakia,146
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,uladzimir-ignatik,U. Ignatik,gabriel-moraru,G. Moraru,kosice_challenger,1st Round Qualifying,2,2,12,2,0,0,290,6,2,20,45,18,20,0,Slovakia,147
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,uladzimir-ignatik,U. Ignatik,marcin-gawron,M. Gawron,kosice_challenger,3rd Round Qualifying,2,0,7,12,0,0,185,7,10,37,72,22,37,2,Slovakia,148
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,uladzimir-ignatik,U. Ignatik,norbert-gombos,N. Gombos,kosice_challenger,2nd Round Qualifying,2,2,13,10,1,1,235,4,6,44,71,30,44,1,Slovakia,149
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,victor-crivoi,V. Crivoi,andreas-haider-maurer,A. Haider-Maurer,kosice_challenger,Round of 32,2,2,12,6,0,0,265,1,3,39,66,28,39,3,Slovakia,150
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,victor-crivoi,V. Crivoi,dominik-hrbaty,D. Hrbaty,kosice_challenger,Round of 16,2,2,12,7,0,0,297,3,1,41,60,26,41,4,Slovakia,151
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,victor-crivoi,V. Crivoi,jan-hajek,J. Hajek,kosice_challenger,Quarter-Finals,3,1,12,17,0,0,215,8,4,69,107,45,69,5,Slovakia,152
6/11/2012,6/17/2012,Slovakia,Clay,30000,€,2012,victor-estrella-burgos,V. Estrella Burgos,dusan-lojda,D. Lojda,kosice_challenger,Round of 32,2,0,8,13,0,1,204,5,3,34,62,23,34,3,Slovakia,153
2/14/2011,2/19/2011,CHI,Clay,,,2011,adolfo-marin,,boris-arias,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,6,12,0,0,,,,,,,,2,CHI,154
2/14/2011,2/19/2011,CHI,Clay,,,2011,adolfo-marin,,jose-munoz-salgado,,copa-milo---chile-deportes-2011_itf_juniors0,3rd Round Qualifying,2,0,8,13,0,1,,,,,,,,1,CHI,155
2/14/2011,2/19/2011,CHI,Clay,,,2011,adolfo-marin,,lucas-dourado,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,2,2,12,1,0,0,,,,,,,,0,CHI,156
2/14/2011,2/19/2011,CHI,Clay,,,2011,adolfo-marin_juan-andres-hirmas-astorga,,hernan-casanova_julio-cesar-vasquez-bonilla,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,1,9,9,0,0,,,,,,,,3,CHI,157
2/14/2011,2/19/2011,CHI,Clay,,,2011,adolfo-marin_juan-andres-hirmas-astorga,,luis-elizondo_stefan-vinti,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,1,7,9,0,0,,,,,,,,4,CHI,158
2/14/2011,2/19/2011,CHI,Clay,,,2011,adrian-avendano,,gaston-paz,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,4,12,0,0,,,,,,,,2,CHI,159
2/14/2011,2/19/2011,CHI,Clay,,,2011,adrian-avendano_andre-napolitano,,benjamin-ugarte_gonzalo-lama,,copa-milo---chile-deportes-2011_itf_juniors0,Quarter-Finals,2,1,7,10,0,0,,,,,,,,5,CHI,160
2/14/2011,2/19/2011,CHI,Clay,,,2011,adrian-avendano_andre-napolitano,,dante-gennaro_mariano-urli,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,2,13,8,1,1,,,,,,,,3,CHI,161
2/14/2011,2/19/2011,CHI,Clay,,,2011,adrian-avendano_andre-napolitano,,juan-jose-torres-zea_vicente-bronstein,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,2,12,6,0,0,,,,,,,,4,CHI,162
2/14/2011,2/19/2011,CHI,Clay,,,2011,alejandro-andino-vallverdu,,benjamin-ugarte,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,10,13,0,1,,,,,,,,3,CHI,163
2/14/2011,2/19/2011,CHI,Clay,,,2011,alejandro-andino-vallverdu,,fernando-gonzalez-herrera,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,12,1,0,0,,,,,,,,2,CHI,164
2/14/2011,2/19/2011,CHI,Clay,,,2011,alejandro-andino-vallverdu_lucas-gomez,,cahit-kapukiran_mateo-faber,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,1,12,11,0,1,,,,,,,,3,CHI,165
2/14/2011,2/19/2011,CHI,Clay,,,2011,alejandro-andino-vallverdu_lucas-gomez,,gustavo-castro_vitor-galvao,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,0,4,12,0,0,,,,,,,,4,CHI,166
2/14/2011,2/19/2011,CHI,Clay,,,2011,andre-napolitano,,daniel-santos,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,3,1,11,15,0,0,,,,,,,,3,CHI,167
2/14/2011,2/19/2011,CHI,Clay,,,2011,andre-napolitano,,sergio-bruna,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,13,5,0,0,,,,,,,,2,CHI,168
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte,,mariano-urli,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,3,2,17,11,0,0,,,,,,,,2,CHI,169
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte,,matias-sborowitz,,copa-milo---chile-deportes-2011_itf_juniors0,Semi-Finals,2,0,6,12,0,0,,,,,,,,6,CHI,170
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte_gonzalo-lama,,adrian-avendano_andre-napolitano,,copa-milo---chile-deportes-2011_itf_juniors0,Quarter-Finals,2,1,10,7,0,0,,,,,,,,5,CHI,171
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte_gonzalo-lama,,bruno-caldarelli_fabricio-klemenco,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,0,0,0,0,0,0,,,,,,,,4,CHI,172
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte_gonzalo-lama,,felipe-fritz_matias-sborowitz,,copa-milo---chile-deportes-2011_itf_juniors0,Finals,2,2,12,7,0,0,,,,,,,,7,CHI,173
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte_gonzalo-lama,,gaston-paz_mauricio-perez-mota,,copa-milo---chile-deportes-2011_itf_juniors0,Semi-Finals,2,1,10,11,0,0,,,,,,,,6,CHI,174
2/14/2011,2/19/2011,CHI,Clay,,,2011,benjamin-ugarte_gonzalo-lama,,ignacio-adolfo-osse-galindo_markos-kalovelonis,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,2,12,7,0,0,,,,,,,,3,CHI,175
2/14/2011,2/19/2011,CHI,Clay,,,2011,boris-arias,,adolfo-marin,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,12,6,0,0,,,,,,,,2,CHI,176
2/14/2011,2/19/2011,CHI,Clay,,,2011,boris-arias,,felipe-fritz,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,0,7,12,0,0,,,,,,,,4,CHI,177
2/14/2011,2/19/2011,CHI,Clay,,,2011,boris-arias,,kevin-gonzalez,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,3,2,15,10,0,0,,,,,,,,3,CHI,178
2/14/2011,2/19/2011,CHI,Clay,,,2011,boris-arias_daniel-santos,,jaime-ignacio-galleguillos_rodrigo-encinas,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,9,13,0,1,,,,,,,,3,CHI,179
2/14/2011,2/19/2011,CHI,Clay,,,2011,bruno-caldarelli,,diego-alejandro-maruri-picon,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,3,2,14,12,0,0,,,,,,,,2,CHI,180
2/14/2011,2/19/2011,CHI,Clay,,,2011,bruno-caldarelli,,diogo-alves-casa,,copa-milo---chile-deportes-2011_itf_juniors0,3rd Round Qualifying,2,0,6,12,0,0,,,,,,,,1,CHI,181
2/14/2011,2/19/2011,CHI,Clay,,,2011,bruno-caldarelli,,emilio-munoz-miranda,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,2,2,12,0,0,0,,,,,,,,0,CHI,182
2/14/2011,2/19/2011,CHI,Clay,,,2011,bruno-caldarelli,,gaston-paz,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,5,12,0,0,,,,,,,,3,CHI,183
2/14/2011,2/19/2011,CHI,Clay,,,2011,bruno-caldarelli_fabricio-klemenco,,benjamin-ugarte_gonzalo-lama,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,0,0,0,0,0,0,,,,,,,,4,CHI,184
2/14/2011,2/19/2011,CHI,Clay,,,2011,bruno-caldarelli_fabricio-klemenco,,lino-rafael-lombardino-petrocinio_matias-ortiz,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,2,12,3,0,0,,,,,,,,3,CHI,185
2/14/2011,2/19/2011,CHI,Clay,,,2011,cahit-kapukiran,,juan-andres-hirmas-astorga,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,12,4,0,0,,,,,,,,2,CHI,186
2/14/2011,2/19/2011,CHI,Clay,,,2011,cahit-kapukiran,,juan-ignacio-galarza,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,3,1,9,16,0,0,,,,,,,,4,CHI,187
2/14/2011,2/19/2011,CHI,Clay,,,2011,cahit-kapukiran,,leonardo-urquidi,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,2,13,8,1,1,,,,,,,,3,CHI,188
2/14/2011,2/19/2011,CHI,Clay,,,2011,cahit-kapukiran_mateo-faber,,alejandro-andino-vallverdu_lucas-gomez,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,1,11,12,1,1,,,,,,,,3,CHI,189
2/14/2011,2/19/2011,CHI,Clay,,,2011,caio-laureano,,joao-riquelme,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,3,1,11,15,0,0,,,,,,,,0,CHI,190
2/14/2011,2/19/2011,CHI,Clay,,,2011,carlos-jaque,,gabriel-friedrich,,copa-milo---chile-deportes-2011_itf_juniors0,3rd Round Qualifying,2,0,2,12,0,0,,,,,,,,1,CHI,191
2/14/2011,2/19/2011,CHI,Clay,,,2011,carlos-jaque,,juan-ignacio-galarza,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,0,12,0,0,,,,,,,,2,CHI,192
2/14/2011,2/19/2011,CHI,Clay,,,2011,carlos-jaque,,tomas-marini,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,0,CHI,193
2/14/2011,2/19/2011,CHI,Clay,,,2011,cesar-arrospide,,cristian-fabian-jesus-maldonado-maturana,,copa-milo---chile-deportes-2011_itf_juniors0,1st Round Qualifying,2,0,1,12,0,0,,,,,,,,-1,CHI,194
2/14/2011,2/19/2011,CHI,Clay,,,2011,claudio-alpaca,,martin-bedecarratz,,copa-milo---chile-deportes-2011_itf_juniors0,1st Round Qualifying,2,0,5,12,0,0,,,,,,,,-1,CHI,195
2/14/2011,2/19/2011,CHI,Clay,,,2011,cristian-eduardo-espinola,,diogo-alves-casa,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,10,13,0,1,,,,,,,,2,CHI,196
2/14/2011,2/19/2011,CHI,Clay,,,2011,cristian-eduardo-espinola,,hernan-casanova,,copa-milo---chile-deportes-2011_itf_juniors0,3rd Round Qualifying,2,0,4,12,0,0,,,,,,,,1,CHI,197
2/14/2011,2/19/2011,CHI,Clay,,,2011,cristian-eduardo-espinola,,jose-ignacio-recabal-valdebenito,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,0,CHI,198
2/14/2011,2/19/2011,CHI,Clay,,,2011,cristian-eduardo-espinola_jose-munoz-salgado,,gaston-paz_mauricio-perez-mota,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,4,12,0,0,,,,,,,,3,CHI,199
2/14/2011,2/19/2011,CHI,Clay,,,2011,cristian-fabian-jesus-maldonado-maturana,,cesar-arrospide,,copa-milo---chile-deportes-2011_itf_juniors0,1st Round Qualifying,2,2,12,1,0,0,,,,,,,,-1,CHI,200
2/14/2011,2/19/2011,CHI,Clay,,,2011,cristian-fabian-jesus-maldonado-maturana,,hernan-casanova,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,2,0,1,12,0,0,,,,,,,,0,CHI,201
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-mccall,,ivan-conejero,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,7,12,0,0,,,,,,,,2,CHI,202
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-rosales-lobos,,fabricio-klemenco,,copa-milo---chile-deportes-2011_itf_juniors0,3rd Round Qualifying,3,2,16,17,1,1,,,,,,,,1,CHI,203
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-rosales-lobos,,leonardo-urquidi,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,9,13,0,1,,,,,,,,2,CHI,204
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-rosales-lobos,,rodrigo-castro-aravena,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,0,CHI,205
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-rosales-lobos_sergio-bruna,,juan-jose-torres-zea_vicente-bronstein,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,5,12,0,0,,,,,,,,3,CHI,206
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-santos,,andre-napolitano,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,3,2,15,11,0,0,,,,,,,,3,CHI,207
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-santos,,gaston-paz,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,0,5,12,0,0,,,,,,,,4,CHI,208
2/14/2011,2/19/2011,CHI,Clay,,,2011,daniel-santos,,mauricio-perez-mota,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,12,6,0,0,,,,,,,,2,CHI,209
2/14/2011,2/19/2011,CHI,Clay,,,2011,dante-gennaro,,diogo-alves-casa,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,2,12,4,0,0,,,,,,,,3,CHI,210
2/14/2011,2/19/2011,CHI,Clay,,,2011,dante-gennaro,,gonzalo-lama,,copa-milo---chile-deportes-2011_itf_juniors0,Quarter-Finals,3,2,17,13,0,0,,,,,,,,5,CHI,211
2/14/2011,2/19/2011,CHI,Clay,,,2011,dante-gennaro,,hernan-casanova,,copa-milo---chile-deportes-2011_itf_juniors0,Semi-Finals,2,2,13,5,0,0,,,,,,,,6,CHI,212
2/14/2011,2/19/2011,CHI,Clay,,,2011,dante-gennaro,,jaime-ignacio-galleguillos,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,2,12,4,0,0,,,,,,,,4,CHI,213
2/14/2011,2/19/2011,CHI,Clay,,,2011,dante-gennaro,,lukas-mugevicius,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,12,2,0,0,,,,,,,,2,CHI,214
2/14/2011,2/19/2011,CHI,Clay,,,2011,dante-gennaro,,matias-sborowitz,,copa-milo---chile-deportes-2011_itf_juniors0,Finals,3,1,15,17,0,1,,,,,,,,7,CHI,215
2/14/2011,2/19/2011,CHI,Clay,,,2011,dante-gennaro_mariano-urli,,adrian-avendano_andre-napolitano,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,8,13,0,1,,,,,,,,3,CHI,216
2/14/2011,2/19/2011,CHI,Clay,,,2011,diego-alejandro-maruri-picon,,bruno-caldarelli,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,3,1,12,14,0,0,,,,,,,,2,CHI,217
2/14/2011,2/19/2011,CHI,Clay,,,2011,diego-alejandro-maruri-picon_fernando-gonzalez-herrera,,gustavo-castro_vitor-galvao,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,6,12,0,0,,,,,,,,3,CHI,218
2/14/2011,2/19/2011,CHI,Clay,,,2011,diogo-alves-casa,,bruno-caldarelli,,copa-milo---chile-deportes-2011_itf_juniors0,3rd Round Qualifying,2,2,12,6,0,0,,,,,,,,1,CHI,219
2/14/2011,2/19/2011,CHI,Clay,,,2011,diogo-alves-casa,,cristian-eduardo-espinola,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,13,10,1,1,,,,,,,,2,CHI,220
2/14/2011,2/19/2011,CHI,Clay,,,2011,diogo-alves-casa,,dante-gennaro,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,4,12,0,0,,,,,,,,3,CHI,221
2/14/2011,2/19/2011,CHI,Clay,,,2011,diogo-alves-casa,,gianluca-forno,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,1,0,6,6,0,0,,,,,,,,0,CHI,222
2/14/2011,2/19/2011,CHI,Clay,,,2011,diogo-alves-casa,,sebastian-robles,,copa-milo---chile-deportes-2011_itf_juniors0,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,-1,CHI,223
2/14/2011,2/19/2011,CHI,Clay,,,2011,diogo-alves-casa_gabriel-friedrich,,luciano-ramazzini_wilfredo-gonzalez,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,1,10,7,0,0,,,,,,,,3,CHI,224
2/14/2011,2/19/2011,CHI,Clay,,,2011,durukan-durmus,,vicente-bronstein,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,9,13,0,0,,,,,,,,2,CHI,225
2/14/2011,2/19/2011,CHI,Clay,,,2011,durukan-durmus_lukas-mugevicius,,jaime-ignacio-galleguillos_rodrigo-encinas,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,0,8,13,0,0,,,,,,,,4,CHI,226
2/14/2011,2/19/2011,CHI,Clay,,,2011,durukan-durmus_lukas-mugevicius,,juan-cruz-di-paola_lucas-cardenas,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,2,12,5,0,0,,,,,,,,3,CHI,227
2/14/2011,2/19/2011,CHI,Clay,,,2011,emilio-munoz-miranda,,bruno-caldarelli,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,2,0,0,12,0,0,,,,,,,,0,CHI,228
2/14/2011,2/19/2011,CHI,Clay,,,2011,fabio-costa_gonzalo-olivares,,juan-matias-gonzalez-carrasco_kevin-gonzalez,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,0,7,12,0,0,,,,,,,,3,CHI,229
2/14/2011,2/19/2011,CHI,Clay,,,2011,fabricio-klemenco,,daniel-rosales-lobos,,copa-milo---chile-deportes-2011_itf_juniors0,3rd Round Qualifying,3,1,17,16,0,1,,,,,,,,1,CHI,230
2/14/2011,2/19/2011,CHI,Clay,,,2011,fabricio-klemenco,,joaquin-aguilera,,copa-milo---chile-deportes-2011_itf_juniors0,2nd Round Qualifying,3,2,15,7,0,0,,,,,,,,0,CHI,231
2/14/2011,2/19/2011,CHI,Clay,,,2011,fabricio-klemenco,,yannis-baltogiannis,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,5,12,0,0,,,,,,,,2,CHI,232
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz,,boris-arias,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,2,12,7,0,0,,,,,,,,4,CHI,233
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz,,hernan-casanova,,copa-milo---chile-deportes-2011_itf_juniors0,Quarter-Finals,3,1,14,18,1,1,,,,,,,,5,CHI,234
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz,,lucas-cardenas,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,2,12,7,0,0,,,,,,,,2,CHI,235
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz,,yannis-baltogiannis,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,2,12,6,0,0,,,,,,,,3,CHI,236
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz_matias-sborowitz,,benjamin-ugarte_gonzalo-lama,,copa-milo---chile-deportes-2011_itf_juniors0,Finals,2,0,7,12,0,0,,,,,,,,7,CHI,237
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz_matias-sborowitz,,hugo-cesar-dojas_luiz-felipe-pinto,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 32,2,1,9,9,0,0,,,,,,,,3,CHI,238
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz_matias-sborowitz,,juan-ignacio-galarza_mateo-nicolas-martinez,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 16,2,2,13,8,0,0,,,,,,,,4,CHI,239
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz_matias-sborowitz,,luciano-ramazzini_wilfredo-gonzalez,,copa-milo---chile-deportes-2011_itf_juniors0,Semi-Finals,2,2,12,7,0,0,,,,,,,,6,CHI,240
2/14/2011,2/19/2011,CHI,Clay,,,2011,felipe-fritz_matias-sborowitz,,luis-elizondo_stefan-vinti,,copa-milo---chile-deportes-2011_itf_juniors0,Quarter-Finals,2,1,11,9,0,0,,,,,,,,5,CHI,241
2/14/2011,2/19/2011,CHI,Clay,,,2011,fernando-gonzalez-herrera,,alejandro-andino-vallverdu,,copa-milo---chile-deportes-2011_itf_juniors0,Round of 64,2,0,1,12,0,0,,,,,,,,2,CHI,242
